	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0	0	12	0.0	0	0.25	1/4	1	2	4	1	0.0	E-5	75	True	E	-1	0	1.0	1	Violoncello	1	1.0	2.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
1	0	24	0.0	0	0.5	1/2	1	2	4	1	0.0	G3	55	True	G	0	0	1.0	1	Violoncello	1	1.0	2.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
2	0	24	0.0	0	0.5	1/2	1	2	4	1	0.0	E-4	63	True	E	-1	0	1.0	1	Violoncello	1	1.0	2.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
3	0	24	0.0	0	0.5	1/2	1	2	4	1	0.0	B-3	58	True	B	-1	0	1.0	1	Violoncello	1	1.0	2.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
4	0	24	0.0	0	0.5	1/2	1	2	4	1	0.0	E-3	51	True	E	-1	0	1.0	1	Violoncello	1	1.0	2.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
5	12	12	0.25	1/4	0.25	1/4	1	2	4	1	0.25	G5	79	True	G	0	1/16	1.25	0	Violoncello	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
6	24	12	0.5	1/2	0.25	1/4	1	2	4	1	0.5	G5	79	True	G	0	1/8	1.5	0	Violoncello	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
7	36	12	0.75	3/4	0.25	1/4	1	2	4	1	0.75	G5	79	True	G	0	3/16	1.75	0	Violoncello	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
8	48	12	1.0	1	0.25	1/4	1	2	4	1	1.0	G5	79	True	G	0	1/4	2.0	2	Violoncello	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
9	48	24	1.0	1	0.5	1/2	1	2	4	1	1.0	B-3	58	True	B	-1	1/4	2.0	2	Violoncello	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
10	48	24	1.0	1	0.5	1/2	1	2	4	1	1.0	G4	67	True	G	0	1/4	2.0	2	Violoncello	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
11	48	24	1.0	1	0.5	1/2	1	2	4	1	1.0	E-4	63	True	E	-1	1/4	2.0	2	Violoncello	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
12	48	24	1.0	1	0.5	1/2	1	2	4	1	1.0	E-3	51	True	E	-1	1/4	2.0	2	Violoncello	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
13	60	12	1.25	5/4	0.25	1/4	1	2	4	1	1.25	B-5	82	True	B	-1	5/16	2.25	0	Violoncello	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
14	72	12	1.5	3/2	0.25	1/4	1	2	4	1	1.5	B-5	82	True	B	-1	3/8	2.5	0	Violoncello	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
15	84	12	1.75	7/4	0.25	1/4	1	2	4	1	1.75	B-5	82	True	B	-1	7/16	2.75	0	Violoncello	1	1.0	2.0	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
16	96	12	2.0	2	0.25	1/4	2	2	4	2	2.0	B-5	82	True	B	-1	0	1.0	1	Violoncello	1	2.0	1.0	1.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
17	96	24	2.0	2	0.5	1/2	2	2	4	2	2.0	B-3	58	True	B	-1	0	1.0	1	Violoncello	1	2.0	1.0	1.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
18	96	24	2.0	2	0.5	1/2	2	2	4	2	2.0	A-4	68	True	A	-1	0	1.0	1	Violoncello	1	2.0	1.0	1.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
19	96	24	2.0	2	0.5	1/2	2	2	4	2	2.0	F4	65	True	F	0	0	1.0	1	Violoncello	1	2.0	1.0	1.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
20	96	24	2.0	2	0.5	1/2	2	2	4	2	2.0	D3	50	True	D	0	0	1.0	1	Violoncello	1	2.0	1.0	1.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
21	108	12	2.25	9/4	0.25	1/4	2	2	4	2	2.25	A-5	80	True	A	-1	1/16	1.25	0	Violoncello	1	2.0	1.0	1.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
22	120	12	2.5	5/2	0.25	1/4	2	2	4	2	2.5	A-5	80	True	A	-1	1/8	1.5	0	Violoncello	1	2.0	1.0	1.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
23	132	12	2.75	11/4	0.25	1/4	2	2	4	2	2.75	F5	77	True	F	0	3/16	1.75	0	Violoncello	1	2.0	1.0	1.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
24	144	12	3.0	3	0.25	1/4	2	2	4	2	3.0	F5	77	True	F	0	1/4	2.0	2	Violoncello	1	2.0	1.0	2.0	V7	True	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
25	144	24	3.0	3	0.5	1/2	2	2	4	2	3.0	B-3	58	True	B	-1	1/4	2.0	2	Violoncello	1	2.0	1.0	2.0	V7	True	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
26	144	24	3.0	3	0.5	1/2	2	2	4	2	3.0	F4	65	True	F	0	1/4	2.0	2	Violoncello	1	2.0	1.0	2.0	V7	True	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
27	144	24	3.0	3	0.5	1/2	2	2	4	2	3.0	D4	62	True	D	0	1/4	2.0	2	Violoncello	1	2.0	1.0	2.0	V7	True	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
28	144	24	3.0	3	0.5	1/2	2	2	4	2	3.0	A-3	56	True	A	-1	1/4	2.0	2	Violoncello	1	2.0	1.0	2.0	V7	True	('A-', 'B-', 'D', 'F')	A-	B-	3.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
