	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0	0	4	0.0	0	1.0	1	1	2	4	1	0.0	D3	50	True	D	0	0	1.0	1	Cello	1	1.0	2.0	0.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
1	4	4	1.0	1	1.0	1	1	2	4	1	1.0	G3	55	True	G	0	1/4	2.0	2	Cello	1	1.0	2.0	0.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
2	8	6	2.0	2	1.5	3/2	2	2	4	2	2.0	B3	59	True	B	0	0	1.0	1	Cello	1	2.0	2.0	1.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
3	14	1	3.5	7/2	0.25	1/4	2	2	4	2	3.5	A3	57	True	A	0	3/8	2.5	0	Cello	1	2.0	2.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
4	15	1	3.75	15/4	0.25	1/4	2	2	4	2	3.75	G3	55	True	G	0	7/16	2.75	0	Cello	1	2.0	2.0	1.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
5	16	2	4.0	4	0.5	1/2	3	2	4	3	4.0	F#3	54	True	F	1	0	1.0	1	Cello	1	3.0	2.0	2.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
6	18	2	4.5	9/2	0.5	1/2	3	2	4	3	4.5	G3	55	True	G	0	1/8	1.5	0	Cello	1	3.0	2.0	2.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
7	20	2	5.0	5	0.5	1/2	3	2	4	3	5.0	A3	57	True	A	0	1/4	2.0	2	Cello	1	3.0	2.0	2.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
8	22	2	5.5	11/2	0.5	1/2	3	2	4	3	5.5	B3	59	True	B	0	3/8	2.5	0	Cello	1	3.0	2.0	2.0	V7	False	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
9	24	4	6.0	6	1.0	1	4	2	4	4	6.0	C4	60	True	C	0	0	1.0	1	Cello	1	4.0	2.0	3.0	V7	True	('D', 'F#', 'A', 'C')	D	D	0.0	dominant seventh chord	(0, 2, 6, 9)	G	G	5	None
10	32	4	8.0	8	1.0	1	5	2	4	5	8.0	D4	62	True	D	0	0	1.0	1	Cello	1	5.0	2.0	4.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
11	32	4	8.0	8	1.0	1	5	2	4	5	8.0	B3	59	True	B	0	0	1.0	1	Cello	1	5.0	2.0	4.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
12	32	4	8.0	8	1.0	1	5	2	4	5	8.0	B3	59	True	B	0	0	1.0	1	Cello	1	5.0	2.0	4.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
13	32	4	8.0	8	1.0	1	5	2	4	5	8.0	G3	55	True	G	0	0	1.0	1	Cello	1	5.0	2.0	4.0	I	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
14	36	4	9.0	9	1.0	1	5	2	4	5	9.0	G4	67	True	G	0	1/4	2.0	2	Cello	1	5.0	2.0	4.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
15	36	4	9.0	9	1.0	1	5	2	4	5	9.0	D4	62	True	D	0	1/4	2.0	2	Cello	1	5.0	2.0	4.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
16	36	4	9.0	9	1.0	1	5	2	4	5	9.0	B3	59	True	B	0	1/4	2.0	2	Cello	1	5.0	2.0	4.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
17	36	4	9.0	9	1.0	1	5	2	4	5	9.0	G3	55	True	G	0	1/4	2.0	2	Cello	1	5.0	2.0	4.0	I	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	G	G	1	None
18	40	6	10.0	10	1.5	3/2	6	2	4	6	10.0	B4	71	True	B	0	0	1.0	1	Cello	1	6.0	2.0	5.0	ii	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
19	40	6	10.0	10	1.5	3/2	6	2	4	6	10.0	G4	67	True	G	0	0	1.0	1	Cello	1	6.0	2.0	5.0	ii	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
20	40	6	10.0	10	1.5	3/2	6	2	4	6	10.0	G3	55	True	G	0	0	1.0	1	Cello	1	6.0	2.0	5.0	ii	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
21	40	6	10.0	10	1.5	3/2	6	2	4	6	10.0	E3	52	True	E	0	0	1.0	1	Cello	1	6.0	2.0	5.0	ii	True	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
22	46	1	11.5	23/2	0.25	1/4	6	2	4	6	11.5	A4	69	True	A	0	3/8	2.5	0	Cello	1	6.0	2.0	5.0	ii	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
23	46	1	11.5	23/2	0.25	1/4	6	2	4	6	11.5	F#4	66	True	F	1	3/8	2.5	0	Cello	1	6.0	2.0	5.0	ii	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
24	46	1	11.5	23/2	0.25	1/4	6	2	4	6	11.5	A3	57	True	A	0	3/8	2.5	0	Cello	1	6.0	2.0	5.0	ii	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
25	46	1	11.5	23/2	0.25	1/4	6	2	4	6	11.5	F#3	54	True	F	1	3/8	2.5	0	Cello	1	6.0	2.0	5.0	ii	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
26	47	1	11.75	47/4	0.25	1/4	6	2	4	6	11.75	G4	67	True	G	0	7/16	2.75	0	Cello	1	6.0	2.0	5.0	ii	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
27	47	1	11.75	47/4	0.25	1/4	6	2	4	6	11.75	E4	64	True	E	0	7/16	2.75	0	Cello	1	6.0	2.0	5.0	ii	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
28	47	1	11.75	47/4	0.25	1/4	6	2	4	6	11.75	B3	59	True	B	0	7/16	2.75	0	Cello	1	6.0	2.0	5.0	ii	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
29	47	1	11.75	47/4	0.25	1/4	6	2	4	6	11.75	G3	55	True	G	0	7/16	2.75	0	Cello	1	6.0	2.0	5.0	ii	False	('E', 'G', 'B')	E	E	0.0	minor triad	(4, 7, 11)	D	D	2	None
30	48	2	12.0	12	0.5	1/2	7	2	4	7	12.0	F#4	66	True	F	1	0	1.0	1	Cello	1	7.0	1.0	6.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
31	48	2	12.0	12	0.5	1/2	7	2	4	7	12.0	D4	62	True	D	0	0	1.0	1	Cello	1	7.0	1.0	6.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
32	48	2	12.0	12	0.5	1/2	7	2	4	7	12.0	A3	57	True	A	0	0	1.0	1	Cello	1	7.0	1.0	6.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
33	48	2	12.0	12	0.5	1/2	7	2	4	7	12.0	A3	57	True	A	0	0	1.0	1	Cello	1	7.0	1.0	6.0	I	True	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
34	50	2	12.5	25/2	0.5	1/2	7	2	4	7	12.5	A4	69	True	A	0	1/8	1.5	0	Cello	1	7.0	1.0	6.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
35	50	2	12.5	25/2	0.5	1/2	7	2	4	7	12.5	D4	62	True	D	0	1/8	1.5	0	Cello	1	7.0	1.0	6.0	I	False	('A', 'D', 'F#')	A	D	2.0	major triad	(2, 6, 9)	D	D	1	None
