	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0	0	4	0.0	0	1.0	1	1	6	8	1	0.0	E2	40	True	E	0	0	1.0	1	Cello	1	1.0	3.0	0.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
1	4	2	1.0	1	0.5	1/2	1	6	8	1	0.667	E4	64	True	E	0	1/4	1.667	0	Cello	1	1.0	3.0	0.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
2	6	2	1.5	3/2	0.5	1/2	1	6	8	1	1.0	A4	69	True	A	0	3/8	2.0	2	Cello	1	1.0	3.0	0.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
3	6	4	1.5	3/2	1.0	1	1	6	8	1	1.0	E2	40	True	E	0	3/8	2.0	2	Cello	1	1.0	3.0	0.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
4	8	2	2.0	2	0.5	1/2	1	6	8	1	1.3330000000000002	B4	71	True	B	0	1/2	2.333	0	Cello	1	1.0	3.0	0.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
5	10	2	2.5	5/2	0.5	1/2	1	6	8	1	1.6669999999999998	C5	72	True	C	0	5/8	2.667	0	Cello	1	1.0	3.0	0.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
6	12	2	3.0	3	0.5	1/2	2	6	8	2	2.0	B4	71	True	B	0	0	1.0	1	Cello	1	2.0	1.5	1.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
7	12	4	3.0	3	1.0	1	2	6	8	2	2.0	E2	40	True	E	0	0	1.0	1	Cello	1	2.0	1.5	1.0	V	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
8	14	2	3.5	7/2	0.5	1/2	2	6	8	2	2.333	A4	69	True	A	0	1/8	1.333	0	Cello	1	2.0	1.5	1.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
9	16	2	4.0	4	0.5	1/2	2	6	8	2	2.667	G#4	68	True	G	1	1/4	1.667	0	Cello	1	2.0	1.5	1.0	V	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	a	a	5	None
10	18	2	4.5	9/2	0.5	1/2	2	6	8	2	3.0	F4	65	True	F	0	3/8	2.0	2	Cello	1	2.0	1.5	2.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
11	18	4	4.5	9/2	1.0	1	2	6	8	2	3.0	E2	40	True	E	0	3/8	2.0	2	Cello	1	2.0	1.5	2.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
12	20	2	5.0	5	0.5	1/2	2	6	8	2	3.333	E4	64	True	E	0	1/2	2.333	0	Cello	1	2.0	1.5	2.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
13	22	2	5.5	11/2	0.5	1/2	2	6	8	2	3.667	D4	62	True	D	0	5/8	2.667	0	Cello	1	2.0	1.5	2.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
14	24	2	6.0	6	0.5	1/2	3	6	8	3	4.0	C4	60	True	C	0	0	1.0	1	Cello	1	3.0	1.5	3.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
15	24	4	6.0	6	1.0	1	3	6	8	3	4.0	E2	40	True	E	0	0	1.0	1	Cello	1	3.0	1.5	3.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
16	26	2	6.5	13/2	0.5	1/2	3	6	8	3	4.333	B3	59	True	B	0	1/8	1.333	0	Cello	1	3.0	1.5	3.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
17	28	2	7.0	7	0.5	1/2	3	6	8	3	4.667	A3	57	True	A	0	1/4	1.667	0	Cello	1	3.0	1.5	3.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
18	28	2	7.0	7	0.5	1/2	3	6	8	3	4.667	A3	57	True	A	0	1/4	1.667	0	Cello	1	3.0	1.5	3.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
19	28	2	7.0	7	0.5	1/2	3	6	8	3	4.667	A3	57	True	A	0	1/4	1.667	0	Cello	1	3.0	1.5	3.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
20	30	6	7.5	15/2	1.5	3/2	3	6	8	3	5.0	E4	64	True	E	0	3/8	2.0	2	Cello	1	3.0	1.5	4.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
21	30	2	7.5	15/2	0.5	1/2	3	6	8	3	5.0	B3	59	True	B	0	3/8	2.0	2	Cello	1	3.0	1.5	4.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
22	30	2	7.5	15/2	0.5	1/2	3	6	8	3	5.0	G#3	56	True	G	1	3/8	2.0	2	Cello	1	3.0	1.5	4.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
23	30	4	7.5	15/2	1.0	1	3	6	8	3	5.0	E2	40	True	E	0	3/8	2.0	2	Cello	1	3.0	1.5	4.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
24	32	2	8.0	8	0.5	1/2	3	6	8	3	5.333	C4	60	True	C	0	1/2	2.333	0	Cello	1	3.0	1.5	4.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
25	32	2	8.0	8	0.5	1/2	3	6	8	3	5.333	A3	57	True	A	0	1/2	2.333	0	Cello	1	3.0	1.5	4.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
26	34	2	8.5	17/2	0.5	1/2	3	6	8	3	5.667	D4	62	True	D	0	5/8	2.667	0	Cello	1	3.0	1.5	4.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
27	34	2	8.5	17/2	0.5	1/2	3	6	8	3	5.667	B3	59	True	B	0	5/8	2.667	0	Cello	1	3.0	1.5	4.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
28	36	6	9.0	9	1.5	3/2	4	6	8	4	6.0	E4	64	False	E	0	0	1.0	1	Cello	1	4.0	1.5	5.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
29	36	2	9.0	9	0.5	1/2	4	6	8	4	6.0	C4	60	True	C	0	0	1.0	1	Cello	1	4.0	1.5	5.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
30	36	2	9.0	9	0.5	1/2	4	6	8	4	6.0	A3	57	True	A	0	0	1.0	1	Cello	1	4.0	1.5	5.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
31	36	4	9.0	9	1.0	1	4	6	8	4	6.0	E2	40	True	E	0	0	1.0	1	Cello	1	4.0	1.5	5.0	i	True	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
32	38	2	9.5	19/2	0.5	1/2	4	6	8	4	6.333	B3	59	True	B	0	1/8	1.333	0	Cello	1	4.0	1.5	5.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
33	38	2	9.5	19/2	0.5	1/2	4	6	8	4	6.333	G#3	56	True	G	1	1/8	1.333	0	Cello	1	4.0	1.5	5.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
34	40	2	10.0	10	0.5	1/2	4	6	8	4	6.667	A3	57	True	A	0	1/4	1.667	0	Cello	1	4.0	1.5	5.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
35	40	2	10.0	10	0.5	1/2	4	6	8	4	6.667	F3	53	True	F	0	1/4	1.667	0	Cello	1	4.0	1.5	5.0	i	False	('E', 'A', 'C')	E	A	2.0	minor triad	(0, 4, 9)	a	a	1	None
36	42	2	10.5	21/2	0.5	1/2	4	6	8	4	7.0	E4	64	False	E	0	3/8	2.0	2	Cello	1	4.0	1.5	6.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
37	42	2	10.5	21/2	0.5	1/2	4	6	8	4	7.0	G#3	56	True	G	1	3/8	2.0	2	Cello	1	4.0	1.5	6.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
38	42	4	10.5	21/2	1.0	1	4	6	8	4	7.0	E3	52	True	E	0	3/8	2.0	2	Cello	1	4.0	1.5	6.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
39	42	4	10.5	21/2	1.0	1	4	6	8	4	7.0	E2	40	True	E	0	3/8	2.0	2	Cello	1	4.0	1.5	6.0	V7	True	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
40	44	2	11.0	11	0.5	1/2	4	6	8	4	7.333	F#4	66	True	F	1	1/2	2.333	0	Cello	1	4.0	1.5	6.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
41	44	2	11.0	11	0.5	1/2	4	6	8	4	7.333	A3	57	True	A	0	1/2	2.333	0	Cello	1	4.0	1.5	6.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
42	46	2	11.5	23/2	0.5	1/2	4	6	8	4	7.667	G#4	68	True	G	1	5/8	2.667	0	Cello	1	4.0	1.5	6.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
43	46	2	11.5	23/2	0.5	1/2	4	6	8	4	7.667	B3	59	True	B	0	5/8	2.667	0	Cello	1	4.0	1.5	6.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
44	46	2	11.5	23/2	0.5	1/2	4	6	8	4	7.667	D3	50	True	D	0	5/8	2.667	0	Cello	1	4.0	1.5	6.0	V7	False	('E', 'G#', 'B', 'D')	E	E	0.0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
45	48	4	12.0	12	1.0	1	5	6	8	5	8.0	A4	69	True	A	0	0	1.0	1	Cello	1	5.0	3.0	7.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
46	48	4	12.0	12	1.0	1	5	6	8	5	8.0	C4	60	True	C	0	0	1.0	1	Cello	1	5.0	3.0	7.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
47	48	4	12.0	12	1.0	1	5	6	8	5	8.0	C3	48	True	C	0	0	1.0	1	Cello	1	5.0	3.0	7.0	i	True	('A', 'C', 'E')	A	A	0.0	minor triad	(0, 4, 9)	a	a	1	None
