	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0	0.0	2.0	0.0	0	1.0	1	1.0	2	2	1	0.0	B2	47.0	True	B	0.0	0	1.0	1.0	Cello	1	1.0	4.0	0.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
1	2.0	2.0	1.0	1	1.0	1	1.0	2	2	1	0.5	G#2	44.0	True	G	1.0	1/4	1.5	0.0	Cello	1	1.0	4.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
2	4.0	2.0	2.0	2	1.0	1	1.0	2	2	1	1.0	E2	40.0	True	E	0.0	1/2	2.0	2.0	Cello	1	1.0	4.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
3	6.0	2.0	3.0	3	1.0	1	1.0	2	2	1	1.5	G#2	44.0	True	G	1.0	3/4	2.5	0.0	Cello	1	1.0	4.0	0.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
4			4.0																			2.0	4.0	1.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
5	16.0	2.0	8.0	8	1.0	1	3.0	2	2	3	4.0	G#3	56.0	True	G	1.0	0	1.0	1.0	Cello	1	3.0	4.0	2.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
6	16.0	2.0	8.0	8	1.0	1	3.0	2	2	3	4.0	E4	64.0	True	E	0.0	0	1.0	1.0	Cello	1	3.0	4.0	2.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
7	16.0	2.0	8.0	8	1.0	1	3.0	2	2	3	4.0	B4	71.0	True	B	0.0	0	1.0	1.0	Cello	1	3.0	4.0	2.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
8	16.0	2.0	8.0	8	1.0	1	3.0	2	2	3	4.0	E3	52.0	True	E	0.0	0	1.0	1.0	Cello	1	3.0	4.0	2.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
9	18.0	2.0	9.0	9	1.0	1	3.0	2	2	3	4.5	G#3	56.0	True	G	1.0	1/4	1.5	0.0	Cello	1	3.0	4.0	2.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
10	18.0	2.0	9.0	9	1.0	1	3.0	2	2	3	4.5	G#4	68.0	True	G	1.0	1/4	1.5	0.0	Cello	1	3.0	4.0	2.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
11	18.0	2.0	9.0	9	1.0	1	3.0	2	2	3	4.5	B3	59.0	True	B	0.0	1/4	1.5	0.0	Cello	1	3.0	4.0	2.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
12	20.0	2.0	10.0	10	1.0	1	3.0	2	2	3	5.0	G#3	56.0	True	G	1.0	1/2	2.0	2.0	Cello	1	3.0	4.0	2.0	I	False	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
