	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0	0	48	0.0	0	2.0	2	1	4	4	1	0.0	E4	64	True	E	0	0	1.0	1	Cello	1	1.0	2.0	0.0	I	True	('E', 'G#', 'B')	E	E	0.0	major triad	(4, 8, 11)	E	E	1	None
1	48	48	2.0	2	2.0	2	1	4	4	1	2.0	D#4	63	True	D	1	1/2	3.0	3	Cello	1	1.0	2.0	1.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	E	E	5	None
2	48	48	2.0	2	2.0	2	1	4	4	1	2.0	B3	59	True	B	0	1/2	3.0	3	Cello	1	1.0	2.0	1.0	V	True	('B', 'D#', 'F#')	B	B	0.0	major triad	(3, 6, 11)	E	E	5	None
3	96	48	4.0	4	2.0	2	2	4	4	2	4.0	F#4	66	True	F	1	0	1.0	1	Cello	1	2.0	2.0	2.0	ii	True	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
4	96	48	4.0	4	2.0	2	2	4	4	2	4.0	A3	57	True	A	0	0	1.0	1	Cello	1	2.0	2.0	2.0	ii	True	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
5	96	48	4.0	4	2.0	2	2	4	4	2	4.0	F#3	54	True	F	1	0	1.0	1	Cello	1	2.0	2.0	2.0	ii	True	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	E	E	2	None
6	144	48	6.0	6	2.0	2	2	4	4	2	6.0	E4	64	True	E	0	1/2	3.0	3	Cello	1	2.0	2.0	3.0	vi	True	('C#', 'E', 'G#')	C#	C#	0.0	minor triad	(1, 4, 8)	E	E	6	None
7	144	48	6.0	6	2.0	2	2	4	4	2	6.0	G#3	56	True	G	1	1/2	3.0	3	Cello	1	2.0	2.0	3.0	vi	True	('C#', 'E', 'G#')	C#	C#	0.0	minor triad	(1, 4, 8)	E	E	6	None
8	144	48	6.0	6	2.0	2	2	4	4	2	6.0	C#4	61	True	C	1	1/2	3.0	3	Cello	1	2.0	2.0	3.0	vi	True	('C#', 'E', 'G#')	C#	C#	0.0	minor triad	(1, 4, 8)	E	E	6	None
9	144	48	6.0	6	2.0	2	2	4	4	2	6.0	C#3	49	True	C	1	1/2	3.0	3	Cello	1	2.0	2.0	3.0	vi	True	('C#', 'E', 'G#')	C#	C#	0.0	minor triad	(1, 4, 8)	E	E	6	None
