j_offset	s_duration	s_measure	s_note	s_midi	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0.0	0.5	1.0	G3	55.0	True	1.0	1.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
0.0	0.5	1.0	E-4	63.0	True	1.0	1.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
0.0	0.5	1.0	E-5	75.0	True	1.0	1.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
0.0	0.5	1.0	G4	67.0	True	1.0	1.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
0.0	0.5	1.0	B-4	70.0	True	1.0	1.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
0.0	0.5	1.0	B-3	58.0	True	1.0	1.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
0.0	0.5	1.0	E-4	63.0	True	1.0	1.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
0.0	0.5	1.0	E-3	51.0	True	1.0	1.0	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
1.0	0.5	1.0	B-2	46.0	True	1.0	1.0	1.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
1.0	0.5	1.0	D4	62.0	True	1.0	1.0	1.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
1.0	0.5	1.0	B-4	70.0	True	1.0	1.0	1.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
1.0	0.5	1.0	B-3	58.0	True	1.0	1.0	1.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
1.0	0.5	1.0	D5	74.0	True	1.0	1.0	1.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
1.0	0.5	1.0	F4	65.0	True	1.0	1.0	1.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
1.0	0.5	1.0	B-3	58.0	True	1.0	1.0	1.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
1.0	0.5	1.0	F4	65.0	True	1.0	1.0	1.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
2.0	0.5	1.0	B-3	58.0	True	1.0	1.0	2.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
2.0	0.5	1.0	G4	67.0	True	1.0	1.0	2.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
2.0	0.5	1.0	E-5	75.0	True	1.0	1.0	2.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
2.0	0.5	1.0	G4	67.0	True	1.0	1.0	2.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
2.0	0.5	1.0	B-4	70.0	True	1.0	1.0	2.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
2.0	0.5	1.0	B-3	58.0	True	1.0	1.0	2.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
2.0	0.5	1.0	E-4	63.0	True	1.0	1.0	2.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
2.0	0.5	1.0	E-3	51.0	True	1.0	1.0	2.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
3.0	1.0	2.0	D4	62.0	True	2.0	3.0	3.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
3.0	1.0	2.0	B-2	46.0	True	2.0	3.0	3.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
3.0	1.0	2.0	B-4	70.0	True	2.0	3.0	3.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
3.0	1.0	2.0	B-3	58.0	True	2.0	3.0	3.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
3.0	1.0	2.0	F5	77.0	True	2.0	3.0	3.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
3.0	1.0	2.0	D4	62.0	True	2.0	3.0	3.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
3.0	1.0	2.0	B-4	70.0	True	2.0	3.0	3.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
3.0	1.0	2.0	D4	62.0	True	2.0	3.0	3.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
4.75	0.25	2.0	B-2	46.0	True	2.0	3.0	3.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
5.0	0.5	2.0	C3	48.0	True	2.0	3.0	3.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
5.75	0.25	2.0	E-3	51.0	True	2.0	3.0	3.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
6.0	1.0	3.0	D3	50.0	True	3.0	3.0	4.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
7.75	0.25	3.0	D3	50.0	True	3.0	3.0	4.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
8.0	0.5	3.0	E-3	51.0	True	3.0	3.0	4.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
8.75	0.25	3.0	G3	55.0	True	3.0	3.0	4.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
9.0	1.0	4.0	F3	53.0	True	4.0	3.0	5.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
10.75	0.25	4.0	F3	53.0	True	4.0	3.0	5.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
11.0	0.5	4.0	G3	55.0	True	4.0	3.0	5.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
11.75	0.25	4.0	B-3	58.0	True	4.0	3.0	5.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
12.0	2.0	5.0	A3	57.0	True	5.0	3.0	6.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
14.0	1.0	5.0	B-3	58.0	True	5.0	3.0	6.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
15.0	1.0	6.0	C4	60.0	True	6.0	3.0	7.0	viio/ii	True	('E', 'G', 'B-')	E	E	0.0	diminished triad	(4, 7, 10)	E-	f	#7	2
16.0	1.0	6.0	D3	50.0	True	6.0	3.0	7.0	viio/ii	False	('E', 'G', 'B-')	E	E	0.0	diminished triad	(4, 7, 10)	E-	f	#7	2
16.75	0.25	6.0	C5	72.0	True	6.0	3.0	7.0	viio/ii	False	('E', 'G', 'B-')	E	E	0.0	diminished triad	(4, 7, 10)	E-	f	#7	2
17.0	0.5	6.0	B-4	70.0	True	6.0	3.0	7.0	viio/ii	False	('E', 'G', 'B-')	E	E	0.0	diminished triad	(4, 7, 10)	E-	f	#7	2
17.0	1.0	6.0	E3	52.0	True	6.0	3.0	7.0	viio/ii	False	('E', 'G', 'B-')	E	E	0.0	diminished triad	(4, 7, 10)	E-	f	#7	2
17.75	0.25	6.0	G4	67.0	True	6.0	3.0	7.0	viio/ii	False	('E', 'G', 'B-')	E	E	0.0	diminished triad	(4, 7, 10)	E-	f	#7	2
18.0	1.0	7.0	A-4	68.0	True	7.0	2.0	8.0	ii	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	E-	E-	2	None
18.0	2.0	7.0	F3	53.0	True	7.0	2.0	8.0	ii	True	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	E-	E-	2	None
19.75	0.25	7.0	A-4	68.0	True	7.0	2.0	8.0	ii	False	('F', 'A-', 'C')	F	F	0.0	minor triad	(0, 5, 8)	E-	E-	2	None
20.0	0.5	7.0	G4	67.0	True	7.0	1.0	9.0	V/ii	True	('G', 'C', 'E')	G	C	2.0	major triad	(0, 4, 7)	E-	f	5	2
20.0	1.0	7.0	G3	55.0	True	7.0	1.0	9.0	V/ii	True	('G', 'C', 'E')	G	C	2.0	major triad	(0, 4, 7)	E-	f	5	2
20.75	0.25	7.0	E4	64.0	True	7.0	1.0	9.0	V/ii	False	('G', 'C', 'E')	G	C	2.0	major triad	(0, 4, 7)	E-	f	5	2
21.0	1.0	8.0	F4	65.0	True	8.0	2.0	10.0	ii	True	('A-', 'C', 'F')	A-	F	1.0	minor triad	(0, 5, 8)	E-	E-	2	None
21.0	2.0	8.0	A-3	56.0	True	8.0	2.0	10.0	ii	True	('A-', 'C', 'F')	A-	F	1.0	minor triad	(0, 5, 8)	E-	E-	2	None
22.75	0.25	8.0	F4	65.0	True	8.0	2.0	10.0	ii	False	('A-', 'C', 'F')	A-	F	1.0	minor triad	(0, 5, 8)	E-	E-	2	None
23.0	0.5	8.0	E-4	63.0	True	8.0	1.0	11.0	viio/V	True	('A', 'C', 'E-')	A	A	0.0	diminished triad	(0, 3, 9)	E-	B-	7	5
23.0	1.0	8.0	A3	57.0	True	8.0	1.0	11.0	viio/V	True	('A', 'C', 'E-')	A	A	0.0	diminished triad	(0, 3, 9)	E-	B-	7	5
23.75	0.25	8.0	C4	60.0	True	8.0	1.0	11.0	viio/V	False	('A', 'C', 'E-')	A	A	0.0	diminished triad	(0, 3, 9)	E-	B-	7	5
24.0	2.0	9.0	D4	62.0	True	9.0	3.0	12.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
24.0	2.0	9.0	B-3	58.0	True	9.0	3.0	12.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
26.0	1.0	9.0	C4	60.0	True	9.0	3.0	12.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
26.0	1.0	9.0	E-4	63.0	True	9.0	3.0	12.0	V	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
27.0	2.0	10.0	B-4	70.0	True	10.0	2.0	13.0	V	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	E-	E-	5	None
