a_offset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0.0	1	3.0	0	vi	True	('D', 'F', 'A')	D	D	0	minor triad	(2, 5, 9)	F	F	6	None
3.0	1	1.0	1	V	True	('C', 'G')	C	C	0	Perfect Fifth	(0, 7)	F	F	5	None
4.0	2	3.0	2	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None
7.0	2	1.0	3	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	4	None
8.0	3	1.5	4	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None
9.5	3	0.5	5	V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	F	5	None
10.0	3	1.0	6	V	True	('F#', 'A', 'D')	F#	D	1	major triad	(2, 6, 9)	g	g	5	None
11.0	3	1.0	7	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
12.0	4	4.0	8	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None
16.0	5	1.0	9	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
17.0	5	1.0	10	VI	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	g	g	6	None
18.0	5	1.0	11	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None
19.0	5	1.0	12	i	True	('D', 'G', 'B-')	D	G	2	minor triad	(2, 7, 10)	g	g	1	None
20.0	6	2.0	13	V	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	g	g	5	None
22.0	6	1.0	14	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
23.0	6	1.0	15	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
24.0	7	3.0	16	i	True	('G', 'B-', 'D')	G	G	0	minor triad	(2, 7, 10)	g	g	1	None
