onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ks_fifths	ts_beats	ts_beat_type	measureNumberWithSuffix	onset_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	a_simpleNumeral	valid_chord_label
0	2	0.0	0	0.5	1/2	1	-3	3	4	1	0.0	B-3	58	True	B	-1	0	1.0	1	P2-Staff2	1	1	3.0	0	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
0	2	0.0	0	0.5	1/2	1	-3	3	4	1	0.0	E-4	63	True	E	-1	0	1.0	1	P2-Staff2	1	1	3.0	0	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
0	2	0.0	0	0.5	1/2	1	-3	3	4	1	0.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	1	1	3.0	0	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
0	2	0.0	0	0.5	1/2	1	-3	3	4	1	0.0	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	1	1	3.0	0	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
0	12	0.0	0	3.0	3	1	-3	3	4	1	0.0	E-1	27	True	E	-1	0	1.0	1	P2-Staff2	1	1	3.0	0	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
0	12	0.0	0	3.0	3	1	-3	3	4	1	0.0	E-2	39	True	E	-1	0	1.0	1	P2-Staff2	1	1	3.0	0	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
2	2	0.5	1/2	0.5	1/2	1	-3	3	4	1	0.5	B-3	58	True	B	-1	1/8	1.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
2	2	0.5	1/2	0.5	1/2	1	-3	3	4	1	0.5	E-4	63	True	E	-1	1/8	1.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
2	2	0.5	1/2	0.5	1/2	1	-3	3	4	1	0.5	G4	67	True	G	0	1/8	1.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
2	2	0.5	1/2	0.5	1/2	1	-3	3	4	1	0.5	B-4	70	True	B	-1	1/8	1.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
4	2	1.0	1	0.5	1/2	1	-3	3	4	1	1.0	B-3	58	True	B	-1	1/4	2.0	2	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
4	2	1.0	1	0.5	1/2	1	-3	3	4	1	1.0	E-4	63	True	E	-1	1/4	2.0	2	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
4	2	1.0	1	0.5	1/2	1	-3	3	4	1	1.0	G4	67	True	G	0	1/4	2.0	2	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
4	2	1.0	1	0.5	1/2	1	-3	3	4	1	1.0	B-4	70	True	B	-1	1/4	2.0	2	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
6	2	1.5	3/2	0.5	1/2	1	-3	3	4	1	1.5	B-3	58	True	B	-1	3/8	2.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
6	2	1.5	3/2	0.5	1/2	1	-3	3	4	1	1.5	E-4	63	True	E	-1	3/8	2.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
6	2	1.5	3/2	0.5	1/2	1	-3	3	4	1	1.5	G4	67	True	G	0	3/8	2.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
6	2	1.5	3/2	0.5	1/2	1	-3	3	4	1	1.5	B-4	70	True	B	-1	3/8	2.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
8	2	2.0	2	0.5	1/2	1	-3	3	4	1	2.0	B-3	58	True	B	-1	1/2	3.0	3	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
8	2	2.0	2	0.5	1/2	1	-3	3	4	1	2.0	E-4	63	True	E	-1	1/2	3.0	3	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
8	2	2.0	2	0.5	1/2	1	-3	3	4	1	2.0	G4	67	True	G	0	1/2	3.0	3	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
8	2	2.0	2	0.5	1/2	1	-3	3	4	1	2.0	B-4	70	True	B	-1	1/2	3.0	3	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
10	2	2.5	5/2	0.5	1/2	1	-3	3	4	1	2.5	B-3	58	True	B	-1	5/8	3.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
10	2	2.5	5/2	0.5	1/2	1	-3	3	4	1	2.5	E-4	63	True	E	-1	5/8	3.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
10	2	2.5	5/2	0.5	1/2	1	-3	3	4	1	2.5	G4	67	True	G	0	5/8	3.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
10	2	2.5	5/2	0.5	1/2	1	-3	3	4	1	2.5	B-4	70	True	B	-1	5/8	3.5	0	P2-Staff2	1	1	3.0	0	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
12	2	3.0	3	0.5	1/2	2	-3	3	4	2	3.0	B-3	58	True	B	-1	0	1.0	1	P2-Staff2	1	2	3.0	1	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
12	2	3.0	3	0.5	1/2	2	-3	3	4	2	3.0	E-4	63	True	E	-1	0	1.0	1	P2-Staff2	1	2	3.0	1	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
12	2	3.0	3	0.5	1/2	2	-3	3	4	2	3.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	1	2	3.0	1	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
12	2	3.0	3	0.5	1/2	2	-3	3	4	2	3.0	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	1	2	3.0	1	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
12	12	3.0	3	3.0	3	2	-3	3	4	2	3.0	E-1	27	False	E	-1	0	1.0	1	P2-Staff2	1	2	3.0	1	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
12	12	3.0	3	3.0	3	2	-3	3	4	2	3.0	E-2	39	False	E	-1	0	1.0	1	P2-Staff2	1	2	3.0	1	I	True	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
14	2	3.5	7/2	0.5	1/2	2	-3	3	4	2	3.5	B-3	58	True	B	-1	1/8	1.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
14	2	3.5	7/2	0.5	1/2	2	-3	3	4	2	3.5	E-4	63	True	E	-1	1/8	1.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
14	2	3.5	7/2	0.5	1/2	2	-3	3	4	2	3.5	G4	67	True	G	0	1/8	1.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
14	2	3.5	7/2	0.5	1/2	2	-3	3	4	2	3.5	B-4	70	True	B	-1	1/8	1.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
16	2	4.0	4	0.5	1/2	2	-3	3	4	2	4.0	B-3	58	True	B	-1	1/4	2.0	2	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
16	2	4.0	4	0.5	1/2	2	-3	3	4	2	4.0	E-4	63	True	E	-1	1/4	2.0	2	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
16	2	4.0	4	0.5	1/2	2	-3	3	4	2	4.0	G4	67	True	G	0	1/4	2.0	2	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
16	2	4.0	4	0.5	1/2	2	-3	3	4	2	4.0	B-4	70	True	B	-1	1/4	2.0	2	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
18	2	4.5	9/2	0.5	1/2	2	-3	3	4	2	4.5	B-3	58	True	B	-1	3/8	2.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
18	2	4.5	9/2	0.5	1/2	2	-3	3	4	2	4.5	E-4	63	True	E	-1	3/8	2.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
18	2	4.5	9/2	0.5	1/2	2	-3	3	4	2	4.5	G4	67	True	G	0	3/8	2.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
18	2	4.5	9/2	0.5	1/2	2	-3	3	4	2	4.5	B-4	70	True	B	-1	3/8	2.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
20	2	5.0	5	0.5	1/2	2	-3	3	4	2	5.0	B-3	58	True	B	-1	1/2	3.0	3	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
20	2	5.0	5	0.5	1/2	2	-3	3	4	2	5.0	E-4	63	True	E	-1	1/2	3.0	3	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
20	2	5.0	5	0.5	1/2	2	-3	3	4	2	5.0	G4	67	True	G	0	1/2	3.0	3	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
20	2	5.0	5	0.5	1/2	2	-3	3	4	2	5.0	B-4	70	True	B	-1	1/2	3.0	3	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
22	2	5.5	11/2	0.5	1/2	2	-3	3	4	2	5.5	B-3	58	True	B	-1	5/8	3.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
22	2	5.5	11/2	0.5	1/2	2	-3	3	4	2	5.5	E-4	63	True	E	-1	5/8	3.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
22	2	5.5	11/2	0.5	1/2	2	-3	3	4	2	5.5	G4	67	True	G	0	5/8	3.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
22	2	5.5	11/2	0.5	1/2	2	-3	3	4	2	5.5	B-4	70	True	B	-1	5/8	3.5	0	P2-Staff2	1	2	3.0	1	I	False	('E-', 'G', 'B-')	E-	E-	0	major triad	(3, 7, 10)	E-	E-	1	None	I	True
24	2	6.0	6	0.5	1/2	3	-3	3	4	3	6.0	E-5	75	True	E	-1	0	1.0	1	P2-Staff2	2	3	3.0	2	I	True	('B-', 'E-', 'G')	B-	E-	2	major triad	(3, 7, 10)	E-	E-	1	None	I	True
24	2	6.0	6	0.5	1/2	3	-3	3	4	3	6.0	B-3	58	True	B	-1	0	1.0	1	P2-Staff2	1	3	3.0	2	I	True	('B-', 'E-', 'G')	B-	E-	2	major triad	(3, 7, 10)	E-	E-	1	None	I	True
24	2	6.0	6	0.5	1/2	3	-3	3	4	3	6.0	E-4	63	True	E	-1	0	1.0	1	P2-Staff2	1	3	3.0	2	I	True	('B-', 'E-', 'G')	B-	E-	2	major triad	(3, 7, 10)	E-	E-	1	None	I	True
24	2	6.0	6	0.5	1/2	3	-3	3	4	3	6.0	G4	67	True	G	0	0	1.0	1	P2-Staff2	1	3	3.0	2	I	True	('B-', 'E-', 'G')	B-	E-	2	major triad	(3, 7, 10)	E-	E-	1	None	I	True
24	2	6.0	6	0.5	1/2	3	-3	3	4	3	6.0	B-4	70	True	B	-1	0	1.0	1	P2-Staff2	1	3	3.0	2	I	True	('B-', 'E-', 'G')	B-	E-	2	major triad	(3, 7, 10)	E-	E-	1	None	I	True
