	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0	0	1	0.0	0	0.25	1/4	1	6	8	1	0.0	C#5	73	True	C	1	0	1.0	1	P2-Staff2	1	1.0	3.0	0.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
1	0	2	0.0	0	0.5	1/2	1	6	8	1	0.0	A2	45	True	A	0	0	1.0	1	P2-Staff2	1	1.0	3.0	0.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
2	1	1	0.25	1/4	0.25	1/4	1	6	8	1	0.16700000000000004	E5	76	True	E	0	1/16	1.167	0	P2-Staff2	1	1.0	3.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
3	2	1	0.5	1/2	0.25	1/4	1	6	8	1	0.33299999999999996	A5	81	True	A	0	1/8	1.333	0	P2-Staff2	1	1.0	3.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
4	2	2	0.5	1/2	0.5	1/2	1	6	8	1	0.33299999999999996	E3	52	True	E	0	1/8	1.333	0	P2-Staff2	1	1.0	3.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
5	3	1	0.75	3/4	0.25	1/4	1	6	8	1	0.5	B5	83	True	B	0	3/16	1.5	0	P2-Staff2	1	1.0	3.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
6	4	1	1.0	1	0.25	1/4	1	6	8	1	0.667	C#6	85	True	C	1	1/4	1.667	0	P2-Staff2	1	1.0	3.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
7	4	2	1.0	1	0.5	1/2	1	6	8	1	0.667	A3	57	True	A	0	1/4	1.667	0	P2-Staff2	1	1.0	3.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
8	5	1	1.25	5/4	0.25	1/4	1	6	8	1	0.833	B5	83	True	B	0	5/16	1.833	0	P2-Staff2	1	1.0	3.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
9	6	1	1.5	3/2	0.25	1/4	1	6	8	1	1.0	A5	81	True	A	0	3/8	2.0	2	P2-Staff2	1	1.0	3.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None
