a_offset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0.0	1	1.5	0	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None
1.5	2	1.5	1	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None
3.0	3	1.5	2	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
4.5	4	1.5	3	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None
6.0	5	1.5	4	IV/V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	C	4	5
7.5	6	0.3333	5	I/V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	C	1	5
7.8333	6	1.1667	6	I/V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	C	1	5
9.0	7	0.1667	7	ii/V	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	F	C	2	5
9.1667	7	0.1667	8	Cad/V	True	('G', 'C', 'E')	G	C	2	major triad	(0, 4, 7)	F	C	1	5
9.3333	7	1.1667	9	V7/V	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
10.5	8	1.5	10	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None
12.0	9	1.5	11	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None
13.5	10	0.3333	12	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	4	None
13.8333	10	1.1667	13	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	1	None
15.0	11	1.5	14	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None
16.5	12	0.3333	15	IV	True	('B-', 'D', 'F')	B-	B-	0	major triad	(2, 5, 10)	F	F	4	None
16.8333	12	1.1667	16	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	1	None
18.0	13	1.5	17	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
19.5	14	1.5	18	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
21.0	15	1.5	19	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	1	None
22.5	16	1.5	20	ii	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	F	F	2	None
24.0	17	1.5	21	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
25.5	18	1.5	22	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None
27.0	19	1.5	23	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
28.5	20	1.5	24	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
30.0	21	1.5	25	I	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	F	F	1	None
31.5	22	1.5	26	ii	True	('B-', 'D', 'G')	B-	G	1	minor triad	(2, 7, 10)	F	F	2	None
33.0	23	1.5	27	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
34.5	24	1.5	28	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None
36.0	25	1.5	29	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None
37.5	26	1.5	30	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None
39.0	27	1.5	31	V7	True	('C', 'E', 'G', 'B-')	C	C	0	dominant seventh chord	(0, 4, 7, 10)	F	F	5	None
40.5	28	1.5	32	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None
42.0	29	1.5	33	IV/V	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	C	4	5
43.5	30	1.5	34	I/V	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	F	C	1	5
45.0	31	0.3333	35	Cad/V	True	('G', 'C', 'E')	G	C	2	major triad	(0, 4, 7)	F	C	1	5
45.3333	31	1.1667	36	V7/V	True	('G', 'B', 'D', 'F')	G	G	0	dominant seventh chord	(2, 5, 7, 11)	F	C	5	5
46.5	32	1.5	37	V	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	F	F	5	None
48.0	33	1.5	38	I	True	('F', 'A', 'C')	F	F	0	major triad	(0, 5, 9)	F	F	1	None
