a_offset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0.0	1	4.0	0	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None
4.0	2	4.0	1	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	5	None
8.0	3	4.0	2	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None
12.0	4	2.0	3	IV	True	('D', 'F#', 'A')	D	D	0	major triad	(2, 6, 9)	a	a	4	None
14.0	4	2.0	4	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	7	None
16.0	5	4.0	5	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	7	None
20.0	6	2.0	6	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	7	None
22.0	6	2.0	7	III	True	('C', 'E')	C	C	0	Major Third	(0, 4)	a	a	3	None
24.0	7	1.5	8	III	True	('C', 'E')	C	C	0	Major Third	(0, 4)	a	a	3	None
25.5	7	0.5	9	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None
26.0	7	1.0	10	V	True	('E', 'G#', 'B')	E	E	0	major triad	(4, 8, 11)	a	a	5	None
27.0	7	1.0	11	i	True	('E', 'A', 'C')	E	A	2	minor triad	(0, 4, 9)	a	a	1	None
28.0	8	2.0	12	V7	True	('E', 'G#', 'B', 'D')	E	E	0	dominant seventh chord	(2, 4, 8, 11)	a	a	5	None
30.0	8	2.0	13	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	1	None
32.0	9	2.0	14	I	True	('A', 'C#', 'E')	A	A	0	major triad	(1, 4, 9)	a	a	1	None
34.0	9	2.0	15	VI	True	('A', 'C', 'F')	A	F	1	major triad	(0, 5, 9)	a	a	6	None
36.0	10	1.0	16	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None
37.0	10	1.0	17	viø7	True	('F#', 'A', 'C', 'E')	F#	F#	0	half-diminished seventh chord	(0, 4, 6, 9)	a	a	#6	None
38.0	10	2.0	18	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	7	None
40.0	11	1.0	19	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	7	None
41.0	11	0.5	20	i	True	('A', 'C', 'E')	A	A	0	minor triad	(0, 4, 9)	a	a	1	None
41.5	11	0.5	21	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	7	None
42.0	11	1.0	22	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	3	None
43.0	11	1.0	23	iv	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	a	a	4	None
44.0	12	1.0	24	iv	True	('F', 'A', 'D')	F	D	1	minor triad	(2, 5, 9)	a	a	4	None
45.0	12	1.0	25	III	True	('E', 'G', 'C')	E	C	1	major triad	(0, 4, 7)	a	a	3	None
46.0	12	2.0	26	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	7	None
48.0	13	1.0	27	VII7	True	('B', 'D', 'F', 'G')	B	G	1	dominant seventh chord	(2, 5, 7, 11)	a	a	7	None
49.0	13	1.0	28	iio	True	('B', 'D', 'F')	B	B	0	diminished triad	(2, 5, 11)	a	a	2	None
50.0	13	2.0	29	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	3	None
52.0	14	1.0	30	III	True	('C', 'E', 'G')	C	C	0	major triad	(0, 4, 7)	a	a	3	None
53.0	14	1.0	31	III	True	('C', 'E')	C	C	0	Major Third	(0, 4)	a	a	3	None
54.0	14	2.0	32	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	7	None
56.0	15	2.0	33	VII	True	('G', 'B', 'D')	G	G	0	major triad	(2, 7, 11)	a	a	7	None
