	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0	0	64	0.0	0	4.0	4	1	2	2	1	0.0	C4	60	True	C	0	0	1.0	1	P2-Staff2	6	1.0	2.0	0.0	Ger7	True	('C', 'E-', 'F#', 'A-')	C	F#	2.0	enharmonic to dominant seventh chord	(0, 3, 6, 8)	C	C	#4	None
1	0	32	0.0	0	2.0	2	1	2	2	1	0.0	D#3	51	True	D	1	0	1.0	1	P2-Staff2	1	1.0	2.0	0.0	Ger7	True	('C', 'E-', 'F#', 'A-')	C	F#	2.0	enharmonic to dominant seventh chord	(0, 3, 6, 8)	C	C	#4	None
2	0	32	0.0	0	2.0	2	1	2	2	1	0.0	F#3	54	True	F	1	0	1.0	1	P2-Staff2	1	1.0	2.0	0.0	Ger7	True	('C', 'E-', 'F#', 'A-')	C	F#	2.0	enharmonic to dominant seventh chord	(0, 3, 6, 8)	C	C	#4	None
3	0	32	0.0	0	2.0	2	1	2	2	1	0.0	A-2	44	True	A	-1	0	1.0	1	P2-Staff2	6	1.0	2.0	0.0	Ger7	True	('C', 'E-', 'F#', 'A-')	C	F#	2.0	enharmonic to dominant seventh chord	(0, 3, 6, 8)	C	C	#4	None
4	0	64	0.0	0	4.0	4	1	2	2	1	0.0	C2	36	True	C	0	0	1.0	1	P2-Staff2	1	1.0	2.0	0.0	Ger7	True	('C', 'E-', 'F#', 'A-')	C	F#	2.0	enharmonic to dominant seventh chord	(0, 3, 6, 8)	C	C	#4	None
5	0	64	0.0	0	4.0	4	1	2	2	1	0.0	C3	48	True	C	0	0	1.0	1	P2-Staff2	1	1.0	2.0	0.0	Ger7	True	('C', 'E-', 'F#', 'A-')	C	F#	2.0	enharmonic to dominant seventh chord	(0, 3, 6, 8)	C	C	#4	None
6	32	32	2.0	2	2.0	2	1	2	2	1	1.0	E3	52	True	E	0	1/2	2.0	2	P2-Staff2	1	1.0	2.0	1.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
7	32	32	2.0	2	2.0	2	1	2	2	1	1.0	G3	55	True	G	0	1/2	2.0	2	P2-Staff2	1	1.0	2.0	1.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
8	32	32	2.0	2	2.0	2	1	2	2	1	1.0	G2	43	True	G	0	1/2	2.0	2	P2-Staff2	6	1.0	2.0	1.0	I	True	('C', 'E', 'G')	C	C	0.0	major triad	(0, 4, 7)	C	C	1	None
9	64	32	4.0	4	2.0	2	2	2	2	2	2.0	D#3	51	True	D	1	0	1.0	1	P2-Staff2	1	2.0	2.0	2.0	Ger7	True	('C', 'E-', 'F#', 'A-')	C	F#	2.0	enharmonic to dominant seventh chord	(0, 3, 6, 8)	C	C	#4	None
10	64	32	4.0	4	2.0	2	2	2	2	2	2.0	F#3	54	True	F	1	0	1.0	1	P2-Staff2	1	2.0	2.0	2.0	Ger7	True	('C', 'E-', 'F#', 'A-')	C	F#	2.0	enharmonic to dominant seventh chord	(0, 3, 6, 8)	C	C	#4	None
11	64	32	4.0	4	2.0	2	2	2	2	2	2.0	C4	60	True	C	0	0	1.0	1	P2-Staff2	1	2.0	2.0	2.0	Ger7	True	('C', 'E-', 'F#', 'A-')	C	F#	2.0	enharmonic to dominant seventh chord	(0, 3, 6, 8)	C	C	#4	None
12	64	32	4.0	4	2.0	2	2	2	2	2	2.0	C2	36	True	C	0	0	1.0	1	P2-Staff2	1	2.0	2.0	2.0	Ger7	True	('C', 'E-', 'F#', 'A-')	C	F#	2.0	enharmonic to dominant seventh chord	(0, 3, 6, 8)	C	C	#4	None
