	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0	0.0	48.0	0.0	0	1.0	1	0.0	6	8	0	0.0	G4	67.0	True	G	0.0	0	1.0	1.0	P1-Staff2	1	0.0	1.5	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
1	0.0	48.0	0.0	0	1.0	1	0.0	6	8	0	0.0	B-4	70.0	True	B	-1.0	0	1.0	1.0	P1-Staff2	1	0.0	1.5	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
2	0.0	24.0	0.0	0	0.5	1/2	0.0	6	8	0	0.0	E-3	51.0	True	E	-1.0	0	1.0	1.0	P1-Staff2	1	0.0	1.5	0.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
3	24.0	24.0	0.5	1/2	0.5	1/2	0.0	6	8	0	0.33299999999999996	G3	55.0	True	G	0.0	1/8	1.333	0.0	P1-Staff2	1	0.0	1.5	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
4	48.0	24.0	1.0	1	0.5	1/2	0.0	6	8	0	0.667	E-4	63.0	True	E	-1.0	1/4	1.667	0.0	P1-Staff2	1	0.0	1.5	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
5	48.0	24.0	1.0	1	0.5	1/2	0.0	6	8	0	0.667	G4	67.0	True	G	0.0	1/4	1.667	0.0	P1-Staff2	1	0.0	1.5	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
6	48.0	24.0	1.0	1	0.5	1/2	0.0	6	8	0	0.667	B-3	58.0	True	B	-1.0	1/4	1.667	0.0	P1-Staff2	1	0.0	1.5	0.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
7	72.0	72.0	1.5	3/2	1.5	3/2	1.0	6	8	1	1.0	F4	65.0	True	F	0.0	0	1.0	1.0	P1-Staff2	1	1.0	1.5	1.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
8	72.0	72.0	1.5	3/2	1.5	3/2	1.0	6	8	1	1.0	A-4	68.0	True	A	-1.0	0	1.0	1.0	P1-Staff2	1	1.0	1.5	1.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
9	72.0	24.0	1.5	3/2	0.5	1/2	1.0	6	8	1	1.0	D3	50.0	True	D	0.0	0	1.0	1.0	P1-Staff2	1	1.0	1.5	1.0	V7	True	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
10	96.0	24.0	2.0	2	0.5	1/2	1.0	6	8	1	1.3330000000000002	F3	53.0	True	F	0.0	1/8	1.333	0.0	P1-Staff2	1	1.0	1.5	1.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
11	120.0	24.0	2.5	5/2	0.5	1/2	1.0	6	8	1	1.6669999999999998	B-3	58.0	True	B	-1.0	1/4	1.667	0.0	P1-Staff2	1	1.0	1.5	1.0	V7	False	('D', 'F', 'A-', 'B-')	D	B-	1.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
12	144.0	24.0	3.0	3	0.5	1/2	1.0	6	8	1	2.0	D4	62.0	True	D	0.0	3/8	2.0	2.0	P1-Staff2	1	1.0	1.5	2.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
13	144.0	24.0	3.0	3	0.5	1/2	1.0	6	8	1	2.0	F4	65.0	True	F	0.0	3/8	2.0	2.0	P1-Staff2	1	1.0	1.5	2.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
14	144.0	24.0	3.0	3	0.5	1/2	1.0	6	8	1	2.0	B-2	46.0	True	B	-1.0	3/8	2.0	2.0	P1-Staff2	1	1.0	1.5	2.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
15	168.0	24.0	3.5	7/2	0.5	1/2	1.0	6	8	1	2.333	E-4	63.0	True	E	-1.0	1/2	2.333	0.0	P1-Staff2	1	1.0	1.5	2.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
16	168.0	24.0	3.5	7/2	0.5	1/2	1.0	6	8	1	2.333	G4	67.0	True	G	0.0	1/2	2.333	0.0	P1-Staff2	1	1.0	1.5	2.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
17	168.0	24.0	3.5	7/2	0.5	1/2	1.0	6	8	1	2.333	F3	53.0	True	F	0.0	1/2	2.333	0.0	P1-Staff2	1	1.0	1.5	2.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
18	192.0	24.0	4.0	4	0.5	1/2	1.0	6	8	1	2.667	F4	65.0	True	F	0.0	5/8	2.667	0.0	P1-Staff2	1	1.0	1.5	2.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
19	192.0	24.0	4.0	4	0.5	1/2	1.0	6	8	1	2.667	A-4	68.0	True	A	-1.0	5/8	2.667	0.0	P1-Staff2	1	1.0	1.5	2.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
20	192.0	24.0	4.0	4	0.5	1/2	1.0	6	8	1	2.667	B-3	58.0	True	B	-1.0	5/8	2.667	0.0	P1-Staff2	1	1.0	1.5	2.0	V7	False	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
21	216.0	48.0	4.5	9/2	1.0	1	2.0	6	8	2	3.0	E-4	63.0	True	E	-1.0	0	1.0	1.0	P1-Staff2	1	2.0	3.0	3.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
22	216.0	48.0	4.5	9/2	1.0	1	2.0	6	8	2	3.0	G4	67.0	True	G	0.0	0	1.0	1.0	P1-Staff2	1	2.0	3.0	3.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
23	216.0	24.0	4.5	9/2	0.5	1/2	2.0	6	8	2	3.0	E-3	51.0	True	E	-1.0	0	1.0	1.0	P1-Staff2	1	2.0	3.0	3.0	I	True	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
24	240.0	24.0	5.0	5	0.5	1/2	2.0	6	8	2	3.333	G3	55.0	True	G	0.0	1/8	1.333	0.0	P1-Staff2	1	2.0	3.0	3.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
25	264.0	24.0	5.5	11/2	0.5	1/2	2.0	6	8	2	3.667	E-4	63.0	True	E	-1.0	1/4	1.667	0.0	P1-Staff2	1	2.0	3.0	3.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
26	264.0	24.0	5.5	11/2	0.5	1/2	2.0	6	8	2	3.667	G4	67.0	True	G	0.0	1/4	1.667	0.0	P1-Staff2	1	2.0	3.0	3.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
27	264.0	24.0	5.5	11/2	0.5	1/2	2.0	6	8	2	3.667	B-3	58.0	True	B	-1.0	1/4	1.667	0.0	P1-Staff2	1	2.0	3.0	3.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
28	288.0	48.0	6.0	6	1.0	1	2.0	6	8	2	4.0	G4	67.0	True	G	0.0	3/8	2.0	2.0	P1-Staff2	1	2.0	3.0	3.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
29	288.0	48.0	6.0	6	1.0	1	2.0	6	8	2	4.0	B-4	70.0	True	B	-1.0	3/8	2.0	2.0	P1-Staff2	1	2.0	3.0	3.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
30	288.0	24.0	6.0	6	0.5	1/2	2.0	6	8	2	4.0	E-3	51.0	True	E	-1.0	3/8	2.0	2.0	P1-Staff2	1	2.0	3.0	3.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
31	312.0	24.0	6.5	13/2	0.5	1/2	2.0	6	8	2	4.333	G3	55.0	True	G	0.0	1/2	2.333	0.0	P1-Staff2	1	2.0	3.0	3.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
32	336.0	24.0	7.0	7	0.5	1/2	2.0	6	8	2	4.667	E-4	63.0	True	E	-1.0	5/8	2.667	0.0	P1-Staff2	1	2.0	3.0	3.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
33	336.0	24.0	7.0	7	0.5	1/2	2.0	6	8	2	4.667	G4	67.0	True	G	0.0	5/8	2.667	0.0	P1-Staff2	1	2.0	3.0	3.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
34	336.0	24.0	7.0	7	0.5	1/2	2.0	6	8	2	4.667	B-3	58.0	True	B	-1.0	5/8	2.667	0.0	P1-Staff2	1	2.0	3.0	3.0	I	False	('E-', 'G', 'B-')	E-	E-	0.0	major triad	(3, 7, 10)	E-	E-	1	None
35	360.0	72.0	7.5	15/2	1.5	3/2	3.0	6	8	3	5.0	A-4	68.0	True	A	-1.0	0	1.0	1.0	P1-Staff2	1	3.0	3.0	4.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
36	360.0	24.0	7.5	15/2	0.5	1/2	3.0	6	8	3	5.0	B-2	46.0	True	B	-1.0	0	1.0	1.0	P1-Staff2	1	3.0	3.0	4.0	V7	True	('B-', 'D', 'F', 'A-')	B-	B-	0.0	dominant seventh chord	(2, 5, 8, 10)	E-	E-	5	None
