	onset_div	duration_div	j_offset	s_offset_frac	s_duration	s_duration_frac	s_measure	ts_beats	ts_beat_type	measureNumberWithSuffix	continuous_beat	s_note	s_midi	s_isOnset	s_step	s_alter	mn_onset	s_beat_float	s_downbeat	s_part_id	s_voice_id	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2
0	0.0	48.0	0.0	0	2.0	2	1.0	4	4	1	0.0	B-4	70.0	True	B	-1.0	0	1.0	1.0	Cello	1	1.0	2.0	0.0	viio	True	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
1	24.0	24.0	1.0	1	1.0	1	1.0	4	4	1	1.0	E-4	63.0	True	E	-1.0	1/4	2.0	2.0	Cello	1	1.0	2.0	0.0	viio	False	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
2	24.0	24.0	1.0	1	1.0	1	1.0	4	4	1	1.0	C4	60.0	True	C	0.0	1/4	2.0	2.0	Cello	1	1.0	2.0	0.0	viio	False	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
3	48.0	12.0	2.0	2	0.5	1/2	1.0	4	4	1	2.0	B--4	69.0	True	B	-2.0	1/2	3.0	3.0	Cello	1	1.0	2.0	1.0	viio	True	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
4	48.0	24.0	2.0	2	1.0	1	1.0	4	4	1	2.0	E-4	63.0	False	E	-1.0	1/2	3.0	3.0	Cello	1	1.0	2.0	1.0	viio	True	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
5	48.0	24.0	2.0	2	1.0	1	1.0	4	4	1	2.0	C4	60.0	False	C	0.0	1/2	3.0	3.0	Cello	1	1.0	2.0	1.0	viio	True	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
6	72.0	18.0	3.0	3	0.75	3/4	1.0	4	4	1	3.0	G-4	66.0	True	G	-1.0	3/4	4.0	4.0	Cello	1	1.0	2.0	1.0	viio	False	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
7	72.0	18.0	3.0	3	0.75	3/4	1.0	4	4	1	3.0	E-4	63.0	True	E	-1.0	3/4	4.0	4.0	Cello	1	1.0	2.0	1.0	viio	False	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
8	90.0	3.0	3.75	15/4	0.125	1/8	1.0	4	4	1	3.75	F4	65.0	True	F	0.0	15/16	4.75	0.0	Cello	1	1.0	2.0	1.0	viio	False	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
9	90.0	3.0	3.75	15/4	0.125	1/8	1.0	4	4	1	3.75	D-4	61.0	True	D	-1.0	15/16	4.75	0.0	Cello	1	1.0	2.0	1.0	viio	False	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
10	93.0	3.0	3.875	31/8	0.125	1/8	1.0	4	4	1	3.875	E-4	63.0	True	E	-1.0	31/32	4.875	0.0	Cello	1	1.0	2.0	1.0	viio	False	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
11	93.0	3.0	3.875	31/8	0.125	1/8	1.0	4	4	1	3.875	C4	60.0	True	C	0.0	31/32	4.875	0.0	Cello	1	1.0	2.0	1.0	viio	False	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
12	96.0	12.0	4.0	4	0.5	1/2	2.0	4	4	2	4.0	D-4	61.0	True	D	-1.0	0	1.0	1.0	Cello	1	2.0	1.0	2.0	vi	True	('D-', 'F', 'B-')	D-	B-	1.0	minor triad	(1, 5, 10)	D-	D-	6	None
13	96.0	24.0	4.0	4	1.0	1	2.0	4	4	2	4.0	F4	65.0	True	F	0.0	0	1.0	1.0	Cello	1	2.0	1.0	2.0	vi	True	('D-', 'F', 'B-')	D-	B-	1.0	minor triad	(1, 5, 10)	D-	D-	6	None
14	96.0	24.0	4.0	4	1.0	1	2.0	4	4	2	4.0	B-4	70.0	True	B	-1.0	0	1.0	1.0	Cello	1	2.0	1.0	2.0	vi	True	('D-', 'F', 'B-')	D-	B-	1.0	minor triad	(1, 5, 10)	D-	D-	6	None
15	120.0	24.0	5.0	5	1.0	1	2.0	4	4	2	5.0	B-5	82.0	True	B	-1.0	1/4	2.0	2.0	Cello	1	2.0	1.0	3.0	viio	True	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
16	120.0	24.0	5.0	5	1.0	1	2.0	4	4	2	5.0	B-4	70.0	True	B	-1.0	1/4	2.0	2.0	Cello	1	2.0	1.0	3.0	viio	True	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
17	120.0	24.0	5.0	5	1.0	1	2.0	4	4	2	5.0	E-3	51.0	True	E	-1.0	1/4	2.0	2.0	Cello	1	2.0	1.0	3.0	viio	True	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
18	120.0	24.0	5.0	5	1.0	1	2.0	4	4	2	5.0	C2	36.0	True	C	0.0	1/4	2.0	2.0	Cello	1	2.0	1.0	3.0	viio	True	('E-', 'G-', 'C')	E-	C	1.0	diminished triad	(0, 3, 6)	D-	D-	7	None
