	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
0.0	1.0	1.0	['F#4', 'A4', 'C#5']	['m3', 'P5']	[True, True, True]	1.0	1.0	0.0	i	True	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#']	0.0	0.0	0.0	0.0
0.125	1.0	1.0	['F#4', 'A4', 'C#5']	['m3', 'P5']	[False, False, False]	1.0	1.0	0.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#']	0.0	0.0	0.0	0.0
0.25	1.0	1.0	['F#4', 'A4', 'C#5']	['m3', 'P5']	[False, False, False]	1.0	1.0	0.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#']	0.0	0.0	0.0	0.0
0.375	1.0	1.0	['F#4', 'A4', 'C#5']	['m3', 'P5']	[False, False, False]	1.0	1.0	0.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#']	0.0	0.0	0.0	0.0
0.5	1.0	1.0	['F#4', 'A4', 'C#5']	['m3', 'P5']	[False, False, False]	1.0	1.0	0.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#']	0.0	0.0	0.0	0.0
0.625	1.0	1.0	['F#4', 'A4', 'C#5']	['m3', 'P5']	[False, False, False]	1.0	1.0	0.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#']	0.0	0.0	0.0	0.0
0.75	1.0	1.0	['F#4', 'A4', 'C#5']	['m3', 'P5']	[False, False, False]	1.0	1.0	0.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#']	0.0	0.0	0.0	0.0
0.875	1.0	1.0	['F#4', 'A4', 'C#5']	['m3', 'P5']	[False, False, False]	1.0	1.0	0.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#', 'F#', 'A', 'C#']	0.0	0.0	0.0	0.0
1.0	0.5	1.0	['E#5']	[]	[True]	1.0	2.0	1.0	V7	True	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
1.125	0.5	1.0	['E#5']	[]	[False]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
1.25	0.5	1.0	['E#5']	[]	[False]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
1.375	0.5	1.0	['E#5']	[]	[False]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
1.5	0.25	1.0	['G#4']	[]	[True]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
1.625	0.25	1.0	['G#4']	[]	[False]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
1.75	0.25	1.0	['C#5']	[]	[True]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
1.875	0.25	1.0	['C#5']	[]	[False]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
2.0	0.25	1.0	['B4']	[]	[True]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
2.125	0.25	1.0	['B4']	[]	[False]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
2.25	0.25	1.0	['C#5']	[]	[True]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
2.375	0.25	1.0	['C#5']	[]	[False]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
2.5	0.5	1.0	['G#4', 'B4', 'C#5']	['m3', 'P4']	[True, True, True]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
2.625	0.5	1.0	['G#4', 'B4', 'C#5']	['m3', 'P4']	[False, False, False]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
2.75	0.5	1.0	['G#4', 'B4', 'C#5']	['m3', 'P4']	[False, False, False]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
2.875	0.5	1.0	['G#4', 'B4', 'C#5']	['m3', 'P4']	[False, False, False]	1.0	2.0	1.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['E#', 'E#', 'E#', 'E#', 'G#', 'G#', 'C#', 'C#', 'B', 'B', 'C#', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#', 'G#', 'B', 'C#']	0.0	0.0	0.0	0.62
3.0	0.5	2.0	['F#4']	[]	[True]	2.0	1.0	2.0	i	True	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'F#', 'F#', 'F#', 'A', 'C#', 'A', 'C#', 'A', 'C#', 'A', 'C#']	0.0	0.0	0.0	0.5
3.125	0.5	2.0	['F#4']	[]	[False]	2.0	1.0	2.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'F#', 'F#', 'F#', 'A', 'C#', 'A', 'C#', 'A', 'C#', 'A', 'C#']	0.0	0.0	0.0	0.5
3.25	0.5	2.0	['F#4']	[]	[False]	2.0	1.0	2.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'F#', 'F#', 'F#', 'A', 'C#', 'A', 'C#', 'A', 'C#', 'A', 'C#']	0.0	0.0	0.0	0.5
3.375	0.5	2.0	['F#4']	[]	[False]	2.0	1.0	2.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'F#', 'F#', 'F#', 'A', 'C#', 'A', 'C#', 'A', 'C#', 'A', 'C#']	0.0	0.0	0.0	0.5
3.5	0.5	2.0	['A4', 'C#5']	['M3']	[True, True]	2.0	1.0	2.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'F#', 'F#', 'F#', 'A', 'C#', 'A', 'C#', 'A', 'C#', 'A', 'C#']	0.0	0.0	0.0	0.5
3.625	0.5	2.0	['A4', 'C#5']	['M3']	[False, False]	2.0	1.0	2.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'F#', 'F#', 'F#', 'A', 'C#', 'A', 'C#', 'A', 'C#', 'A', 'C#']	0.0	0.0	0.0	0.5
3.75	0.5	2.0	['A4', 'C#5']	['M3']	[False, False]	2.0	1.0	2.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'F#', 'F#', 'F#', 'A', 'C#', 'A', 'C#', 'A', 'C#', 'A', 'C#']	0.0	0.0	0.0	0.5
3.875	0.5	2.0	['A4', 'C#5']	['M3']	[False, False]	2.0	1.0	2.0	i	False	('F#', 'A', 'C#')	F#	F#	0.0	minor triad	(1, 6, 9)	f#	f#	1	None	False	['F#', 'F#', 'F#', 'F#', 'A', 'C#', 'A', 'C#', 'A', 'C#', 'A', 'C#']	0.0	0.0	0.0	0.5
4.0	0.5	2.0	['G#4']	[]	[True]	2.0	2.0	3.0	V7	True	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['G#', 'G#', 'G#', 'G#', 'E#', 'E#', 'E#', 'E#', 'B', 'B', 'B', 'B', 'C#', 'C#', 'C#', 'C#']	0.0	0.0	0.0	0.75
4.125	0.5	2.0	['G#4']	[]	[False]	2.0	2.0	3.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['G#', 'G#', 'G#', 'G#', 'E#', 'E#', 'E#', 'E#', 'B', 'B', 'B', 'B', 'C#', 'C#', 'C#', 'C#']	0.0	0.0	0.0	0.75
4.25	0.5	2.0	['G#4']	[]	[False]	2.0	2.0	3.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['G#', 'G#', 'G#', 'G#', 'E#', 'E#', 'E#', 'E#', 'B', 'B', 'B', 'B', 'C#', 'C#', 'C#', 'C#']	0.0	0.0	0.0	0.75
4.375	0.5	2.0	['G#4']	[]	[False]	2.0	2.0	3.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['G#', 'G#', 'G#', 'G#', 'E#', 'E#', 'E#', 'E#', 'B', 'B', 'B', 'B', 'C#', 'C#', 'C#', 'C#']	0.0	0.0	0.0	0.75
4.5	0.5	2.0	['E#5']	[]	[True]	2.0	2.0	3.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['G#', 'G#', 'G#', 'G#', 'E#', 'E#', 'E#', 'E#', 'B', 'B', 'B', 'B', 'C#', 'C#', 'C#', 'C#']	0.0	0.0	0.0	0.75
4.625	0.5	2.0	['E#5']	[]	[False]	2.0	2.0	3.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['G#', 'G#', 'G#', 'G#', 'E#', 'E#', 'E#', 'E#', 'B', 'B', 'B', 'B', 'C#', 'C#', 'C#', 'C#']	0.0	0.0	0.0	0.75
4.75	0.5	2.0	['E#5']	[]	[False]	2.0	2.0	3.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['G#', 'G#', 'G#', 'G#', 'E#', 'E#', 'E#', 'E#', 'B', 'B', 'B', 'B', 'C#', 'C#', 'C#', 'C#']	0.0	0.0	0.0	0.75
4.875	0.5	2.0	['E#5']	[]	[False]	2.0	2.0	3.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['G#', 'G#', 'G#', 'G#', 'E#', 'E#', 'E#', 'E#', 'B', 'B', 'B', 'B', 'C#', 'C#', 'C#', 'C#']	0.0	0.0	0.0	0.75
5.0	0.5	2.0	['B4']	[]	[True]	2.0	2.0	3.0	V7	False	('G#', 'B', 'C#', 'E#')	G#	C#	2.0	dominant seventh chord	(1, 5, 8, 11)	f#	f#	5	None	False	['G#', 'G#', 'G#', 'G#', 'E#', 'E#', 'E#', 'E#', 'B', 'B', 'B', 'B', 'C#', 'C#', 'C#', 'C#']	0.0	0.0	0.0	0.75
