	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
0.0	0.25	1.0	['A4']	[]	[True]	1.0	1.0	0.0	I	True	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'A', 'E', 'E', 'C#', 'C#', 'E', 'E']	0.0	0.0	0.0	0.75
0.125	0.25	1.0	['A4']	[]	[False]	1.0	1.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'A', 'E', 'E', 'C#', 'C#', 'E', 'E']	0.0	0.0	0.0	0.75
0.25	0.25	1.0	['E5']	[]	[True]	1.0	1.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'A', 'E', 'E', 'C#', 'C#', 'E', 'E']	0.0	0.0	0.0	0.75
0.375	0.25	1.0	['E5']	[]	[False]	1.0	1.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'A', 'E', 'E', 'C#', 'C#', 'E', 'E']	0.0	0.0	0.0	0.75
0.5	0.25	1.0	['C#5']	[]	[True]	1.0	1.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'A', 'E', 'E', 'C#', 'C#', 'E', 'E']	0.0	0.0	0.0	0.75
0.625	0.25	1.0	['C#5']	[]	[False]	1.0	1.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'A', 'E', 'E', 'C#', 'C#', 'E', 'E']	0.0	0.0	0.0	0.75
0.75	0.25	1.0	['E5']	[]	[True]	1.0	1.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'A', 'E', 'E', 'C#', 'C#', 'E', 'E']	0.0	0.0	0.0	0.75
0.875	0.25	1.0	['E5']	[]	[False]	1.0	1.0	0.0	I	False	('A', 'C#', 'E')	A	A	0.0	major triad	(1, 4, 9)	A	A	1	None	False	['A', 'A', 'E', 'E', 'C#', 'C#', 'E', 'E']	0.0	0.0	0.0	0.75
1.0	0.25	1.0	['A4']	[]	[True]	1.0	1.0	1.0	vi	True	('A', 'C#', 'F#')	A	F#	1.0	minor triad	(1, 6, 9)	A	A	6	None	False	['A', 'A', 'F#', 'F#', 'C#', 'C#', 'F#', 'F#']	0.0	0.0	0.0	0.75
1.125	0.25	1.0	['A4']	[]	[False]	1.0	1.0	1.0	vi	False	('A', 'C#', 'F#')	A	F#	1.0	minor triad	(1, 6, 9)	A	A	6	None	False	['A', 'A', 'F#', 'F#', 'C#', 'C#', 'F#', 'F#']	0.0	0.0	0.0	0.75
1.25	0.25	1.0	['F#5']	[]	[True]	1.0	1.0	1.0	vi	False	('A', 'C#', 'F#')	A	F#	1.0	minor triad	(1, 6, 9)	A	A	6	None	False	['A', 'A', 'F#', 'F#', 'C#', 'C#', 'F#', 'F#']	0.0	0.0	0.0	0.75
1.375	0.25	1.0	['F#5']	[]	[False]	1.0	1.0	1.0	vi	False	('A', 'C#', 'F#')	A	F#	1.0	minor triad	(1, 6, 9)	A	A	6	None	False	['A', 'A', 'F#', 'F#', 'C#', 'C#', 'F#', 'F#']	0.0	0.0	0.0	0.75
1.5	0.25	1.0	['C#5']	[]	[True]	1.0	1.0	1.0	vi	False	('A', 'C#', 'F#')	A	F#	1.0	minor triad	(1, 6, 9)	A	A	6	None	False	['A', 'A', 'F#', 'F#', 'C#', 'C#', 'F#', 'F#']	0.0	0.0	0.0	0.75
1.625	0.25	1.0	['C#5']	[]	[False]	1.0	1.0	1.0	vi	False	('A', 'C#', 'F#')	A	F#	1.0	minor triad	(1, 6, 9)	A	A	6	None	False	['A', 'A', 'F#', 'F#', 'C#', 'C#', 'F#', 'F#']	0.0	0.0	0.0	0.75
1.75	0.25	1.0	['F#5']	[]	[True]	1.0	1.0	1.0	vi	False	('A', 'C#', 'F#')	A	F#	1.0	minor triad	(1, 6, 9)	A	A	6	None	False	['A', 'A', 'F#', 'F#', 'C#', 'C#', 'F#', 'F#']	0.0	0.0	0.0	0.75
1.875	0.25	1.0	['F#5']	[]	[False]	1.0	1.0	1.0	vi	False	('A', 'C#', 'F#')	A	F#	1.0	minor triad	(1, 6, 9)	A	A	6	None	False	['A', 'A', 'F#', 'F#', 'C#', 'C#', 'F#', 'F#']	0.0	0.0	0.0	0.75
2.0	0.25	1.0	['G#5']	[]	[True]	1.0	1.0	2.0	V	True	('G#', 'B', 'E')	G#	E	1.0	major triad	(4, 8, 11)	A	A	5	None	False	['G#', 'G#', 'E', 'E', 'B', 'B', 'E', 'E']	0.0	0.0	0.0	0.75
