	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
0.0	0.5	1.0	['G4']	[]	[True]	1.0	1.0	0.0	IV	True	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None	False	['G', 'G', 'G', 'G', 'B', 'D', 'B', 'D', 'B', 'D', 'B', 'D']	0.0	0.0	0.0	0.5
0.125	0.5	1.0	['G4']	[]	[False]	1.0	1.0	0.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None	False	['G', 'G', 'G', 'G', 'B', 'D', 'B', 'D', 'B', 'D', 'B', 'D']	0.0	0.0	0.0	0.5
0.25	0.5	1.0	['G4']	[]	[False]	1.0	1.0	0.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None	False	['G', 'G', 'G', 'G', 'B', 'D', 'B', 'D', 'B', 'D', 'B', 'D']	0.0	0.0	0.0	0.5
0.375	0.5	1.0	['G4']	[]	[False]	1.0	1.0	0.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None	False	['G', 'G', 'G', 'G', 'B', 'D', 'B', 'D', 'B', 'D', 'B', 'D']	0.0	0.0	0.0	0.5
0.5	0.5	1.0	['B4', 'D5']	['m3']	[True, True]	1.0	1.0	0.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None	False	['G', 'G', 'G', 'G', 'B', 'D', 'B', 'D', 'B', 'D', 'B', 'D']	0.0	0.0	0.0	0.5
0.625	0.5	1.0	['B4', 'D5']	['m3']	[False, False]	1.0	1.0	0.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None	False	['G', 'G', 'G', 'G', 'B', 'D', 'B', 'D', 'B', 'D', 'B', 'D']	0.0	0.0	0.0	0.5
0.75	0.5	1.0	['B4', 'D5']	['m3']	[False, False]	1.0	1.0	0.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None	False	['G', 'G', 'G', 'G', 'B', 'D', 'B', 'D', 'B', 'D', 'B', 'D']	0.0	0.0	0.0	0.5
0.875	0.5	1.0	['B4', 'D5']	['m3']	[False, False]	1.0	1.0	0.0	IV	False	('G', 'B', 'D')	G	G	0.0	major triad	(2, 7, 11)	D	D	4	None	False	['G', 'G', 'G', 'G', 'B', 'D', 'B', 'D', 'B', 'D', 'B', 'D']	0.0	0.0	0.0	0.5
1.0	1.0	1.0	['D4', 'F4', 'G4', 'A4']	['m3', 'P4', 'P5']	[True, True, True, True]	1.0	1.0	1.0	i	True	('D', 'F', 'G', 'A')	D	D	0.0	perfect-fourth minor tetrachord	(2, 5, 7, 9)	D	D	1	None	False	['D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A']	0.0	0.0	0.0	0.0
1.125	1.0	1.0	['D4', 'F4', 'G4', 'A4']	['m3', 'P4', 'P5']	[False, False, False, False]	1.0	1.0	1.0	i	False	('D', 'F', 'G', 'A')	D	D	0.0	perfect-fourth minor tetrachord	(2, 5, 7, 9)	D	D	1	None	False	['D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A']	0.0	0.0	0.0	0.0
1.25	1.0	1.0	['D4', 'F4', 'G4', 'A4']	['m3', 'P4', 'P5']	[False, False, False, False]	1.0	1.0	1.0	i	False	('D', 'F', 'G', 'A')	D	D	0.0	perfect-fourth minor tetrachord	(2, 5, 7, 9)	D	D	1	None	False	['D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A']	0.0	0.0	0.0	0.0
1.375	1.0	1.0	['D4', 'F4', 'G4', 'A4']	['m3', 'P4', 'P5']	[False, False, False, False]	1.0	1.0	1.0	i	False	('D', 'F', 'G', 'A')	D	D	0.0	perfect-fourth minor tetrachord	(2, 5, 7, 9)	D	D	1	None	False	['D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A', 'D', 'F', 'G', 'A']	0.0	0.0	0.0	0.0
