	s_duration	s_measure	s_notes	s_intervals	s_isOnset	a_measure	a_duration	a_annotationNumber	a_romanNumeral	a_isOnset	a_pitchNames	a_bass	a_root	a_inversion	a_quality	a_pcset	a_localKey	a_tonicizedKey	a_degree1	a_degree2	measureMisalignment	qualityScoreNotes	qualityNonChordTones	qualityMissingChordTones	qualitySquaredSum	incongruentBass
0.0	0.5	1.0	['B-4']	[]	[True]	1.0	2.0	0.0	I	True	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']	0.0	0.0	0.0	0.75
0.125	0.5	1.0	['B-4']	[]	[False]	1.0	2.0	0.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']	0.0	0.0	0.0	0.75
0.25	0.5	1.0	['B-4']	[]	[False]	1.0	2.0	0.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']	0.0	0.0	0.0	0.75
0.375	0.5	1.0	['B-4']	[]	[False]	1.0	2.0	0.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']	0.0	0.0	0.0	0.75
0.5	0.5	1.0	['F5']	[]	[True]	1.0	2.0	0.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']	0.0	0.0	0.0	0.75
0.625	0.5	1.0	['F5']	[]	[False]	1.0	2.0	0.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']	0.0	0.0	0.0	0.75
0.75	0.5	1.0	['F5']	[]	[False]	1.0	2.0	0.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']	0.0	0.0	0.0	0.75
0.875	0.5	1.0	['F5']	[]	[False]	1.0	2.0	0.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']	0.0	0.0	0.0	0.75
1.0	0.5	1.0	['D5']	[]	[True]	1.0	2.0	0.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']	0.0	0.0	0.0	0.75
1.125	0.5	1.0	['D5']	[]	[False]	1.0	2.0	0.0	I	False	('B-', 'D', 'F')	B-	B-	0.0	major triad	(2, 5, 10)	B-	B-	1	None	False	['B-', 'B-', 'B-', 'B-', 'F', 'F', 'F', 'F', 'D', 'D', 'D', 'D', 'F', 'F', 'F', 'F']	0.0	0.0	0.0	0.75
